Product ID,Category,Sub Category,Product Name,Supplier ID
OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,29897
OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,48220
OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,91921
FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,95879
OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,16169
OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,30458
FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",20138
FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",49855
OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",62388
TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,10198
OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,46642
FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",50726
OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,28021
OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,79811
FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",57974
OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,67108
TEC-PH-10001051,Technology,Phones,HTC One,92695
OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,85559
OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,16766
OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,62253
OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,20297
OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,36195
OFF-PA-10000477,Office Supplies,Paper,Xerox 22,85690
TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,41810
OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",87171
TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,82808
OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,24621
OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,24339
OFF-PA-10002787,Office Supplies,Paper,Xerox 227,19296
OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,38037
FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,76235
TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,73753
FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,83033
OFF-AP-10002222,Office Supplies,Appliances,Staple holder,86144
OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,34773
OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,68028
OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",92208
TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,71120
TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,90011
TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,70459
OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,85355
FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,25526
OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,52248
OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,64666
FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,18043
OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,68625
OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",39434
OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,80550
OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,14237
TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,94394
TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,74498
FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,20152
OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,91932
OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,94482
OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,93486
OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",13459
FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",81299
FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",40546
OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",71181
OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,82364
OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,63270
OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,32490
FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,33702
OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,63754
OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,14288
TEC-PH-10000141,Technology,Phones,Clearsounds A400,39611
TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,51378
OFF-FA-10001229,Office Supplies,Fasteners,Staples,91942
OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,99798
OFF-PA-10004255,Office Supplies,Paper,Xerox 219,27058
OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,30905
TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),71348
FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,70090
TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,50771
TEC-MA-10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,15989
TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,14386
FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,72466
OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,48005
OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,62469
FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",89476
OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,71993
OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,93908
FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,44314
OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,69761
OFF-LA-10000081,Office Supplies,Labels,Avery 496,61122
OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",88329
OFF-PA-10004983,Office Supplies,Paper,Xerox 23,65562
FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,37430
TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,21775
OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,50212
TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,19427
OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",12645
OFF-AR-10001473,Office Supplies,Art,Newell 313,31526
TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,61174
OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,97815
TEC-PH-10002885,Technology,Phones,Apple iPhone 5,56101
OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,32109
OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",10896
OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",42513
OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,20164
OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,15699
TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,51090
OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",57019
OFF-LA-10004559,Office Supplies,Labels,Avery 49,95854
TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,64120
OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,87050
TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,54123
FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",69805
OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,25807
FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",86182
TEC-PH-10000369,Technology,Phones,HTC One Mini,33739
TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,34704
FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,40495
FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,30744
TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,22035
OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,40077
OFF-AP-10002734,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,20628
FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",85149
OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",37516
TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,28959
FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,27570
FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",76555
FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",81006
FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,32353
TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,66729
OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),96277
OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,33398
TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,96987
FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",67733
OFF-LA-10003663,Office Supplies,Labels,Avery 498,37451
TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,33564
TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,23391
OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,43054
FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,28258
FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,44568
OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",67503
OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,63947
FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",35293
OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",32179
OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,87215
OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,66684
FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",81338
OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",75717
OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",82597
TEC-PH-10002834,Technology,Phones,Google Nexus 5,21963
FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,47609
OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,25015
OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,88764
OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",25994
TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,83242
TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",31253
OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",83166
OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",56593
TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,75942
TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,11474
TEC-MA-10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,27864
OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,95384
FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",31728
OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,55071
OFF-PA-10001246,Office Supplies,Paper,Xerox 215,59696
OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,68236
FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",25337
TEC-PH-10004531,Technology,Phones,AT&T CL2909,14873
TEC-PH-10002075,Technology,Phones,AT&T EL51110 DECT,15651
FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,35934
TEC-PH-10003691,Technology,Phones,BlackBerry Q10,29986
OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,31091
TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,93908
TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,88181
FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",79535
OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,13846
OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,64331
TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,67974
OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,96852
OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,67445
OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,14832
TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,70183
OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,27091
OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,60948
OFF-PA-10004782,Office Supplies,Paper,Xerox 228,54306
FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",85356
FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",83021
OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,36288
OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,39027
OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,26214
OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",12645
TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,94714
FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",20449
FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",12742
TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,24874
OFF-SU-10000946,Office Supplies,Supplies,Staple remover,99979
FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,66668
OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",49161
OFF-PA-10003739,Office Supplies,Paper,Xerox 1969,28091
FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",46603
OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",17409
OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,59566
OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,51538
OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,36288
OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",75271
FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",41923
FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",36547
FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,53289
FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",64599
FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",49862
OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13340
FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,89060
FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",42516
TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,92250
FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",71259
OFF-PA-10000213,Office Supplies,Paper,Xerox 198,74020
FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",33564
OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,85756
FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,12771
OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,51110
FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,50524
OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,43163
OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,70459
OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,12010
OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",11701
FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,62638
OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",91403
FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,70735
OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,10140
FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,75473
OFF-AR-10001216,Office Supplies,Art,Newell 339,85091
FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,86973
FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,42356
TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,71118
TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",23653
TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,32837
OFF-PA-10001534,Office Supplies,Paper,Xerox 230,87195
FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,42073
OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,24900
OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,65638
TEC-PH-10000526,Technology,Phones,Vtech CS6719,85138
OFF-PA-10001977,Office Supplies,Paper,Xerox 194,79163
FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",90196
OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",17930
OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,40726
FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",75717
TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,41091
OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,87792
FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,24299
TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,95919
FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",32977
TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,38901
OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,60264
OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,72076
OFF-AR-10001615,Office Supplies,Art,Newell 34,56007
TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,92838
OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,89942
OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,11217
OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,52097
OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,26337
OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,65704
TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",15354
OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,91318
TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,82383
OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,56047
OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,11671
OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,78661
TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,10408
TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,76360
OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,65233
OFF-PA-10004609,Office Supplies,Paper,Xerox 221,65378
OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64587
TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,58547
OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,68328
TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,60486
TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,99837
TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,91415
OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,58410
TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,95854
FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",31195
OFF-AR-10000203,Office Supplies,Art,Newell 336,18916
FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,10011
OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",94722
OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,68236
FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",16423
FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",82956
FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",39567
OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,61368
FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",73585
OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",51031
OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,17409
FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,47529
FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",31561
FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,21383
OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,54802
TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,98937
OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",19690
FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",89523
OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,62092
TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,28369
OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",43112
OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",66978
OFF-PA-10003363,Office Supplies,Paper,Xerox 204,70021
TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,92774
TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,60724
FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",36976
TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,35017
OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,36882
OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,12220
OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,12851
OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,84657
OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",29086
OFF-PA-10000552,Office Supplies,Paper,Xerox 200,68038
TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,63955
OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,17716
